Stkcd,Trddt,INST,Trdmnt,Year,Month
600756,2018-06-30,23.708799,2018-06,2018,6
600756,2018-09-30,23.200001,2018-09,2018,9
600756,2018-12-31,25.312099,2018-12,2018,12
600756,2019-03-31,24.410299,2019-03,2019,3
600756,2019-06-30,23.391701,2019-06,2019,6
600756,2019-09-30,21.508301,2019-09,2019,9
600756,2019-12-31,21.7234,2019-12,2019,12
600757,2009-03-31,8.5360003,2009-03,2009,3
600757,2009-06-30,56.34,2009-06,2009,6
600757,2009-09-30,6.2779999,2009-09,2009,9
600757,2009-12-31,52.779999,2009-12,2009,12
600757,2010-03-31,6.1240001,2010-03,2010,3
600757,2010-06-30,47.452,2010-06,2010,6
600757,2010-09-30,3.4070001,2010-09,2010,9
600757,2011-06-30,61.7397,2011-06,2011,6
600757,2011-09-30,19.653,2011-09,2011,9
600757,2011-12-31,75.999496,2011-12,2011,12
600757,2012-03-31,9.1759996,2012-03,2012,3
600757,2012-09-30,8.8500004,2012-09,2012,9
600757,2012-12-31,75.5411,2012-12,2012,12
600757,2013-03-31,8.8909998,2013-03,2013,3
600757,2013-06-30,75.800598,2013-06,2013,6
600757,2013-09-30,70.559998,2013-09,2013,9
600757,2013-12-31,69.8946,2013-12,2013,12
600757,2014-03-31,71.836601,2014-03,2014,3
600757,2014-06-30,74.466103,2014-06,2014,6
600757,2014-09-30,66.401604,2014-09,2014,9
600757,2014-12-31,66.605698,2014-12,2014,12
600757,2015-03-31,67.2649,2015-03,2015,3
600757,2015-06-30,65.896004,2015-06,2015,6
600757,2015-09-30,63.3186,2015-09,2015,9
600757,2015-12-31,67.477798,2015-12,2015,12
600757,2016-03-31,63.779999,2016-03,2016,3
600757,2016-06-30,64.475197,2016-06,2016,6
600757,2016-09-30,62.82,2016-09,2016,9
600757,2016-12-31,63.628601,2016-12,2016,12
600757,2017-03-31,62.407398,2017-03,2017,3
600757,2017-06-30,65.2435,2017-06,2017,6
600757,2017-09-30,62.4366,2017-09,2017,9
600757,2017-12-31,64.315399,2017-12,2017,12
600757,2018-03-31,63.6488,2018-03,2018,3
600757,2018-06-30,65.787201,2018-06,2018,6
600757,2018-09-30,64.838898,2018-09,2018,9
600757,2018-12-31,69.868202,2018-12,2018,12
600757,2019-03-31,64.081001,2019-03,2019,3
600757,2019-06-30,67.146301,2019-06,2019,6
600757,2019-09-30,64.403397,2019-09,2019,9
600757,2019-12-31,65.993301,2019-12,2019,12
600758,2015-12-31,87.250099,2015-12,2015,12
600758,2016-03-31,85.301003,2016-03,2016,3
600758,2016-06-30,86.892899,2016-06,2016,6
600758,2016-09-30,86.345001,2016-09,2016,9
600758,2016-12-31,70.246803,2016-12,2016,12
600758,2017-03-31,68.124001,2017-03,2017,3
600758,2017-06-30,67.890297,2017-06,2017,6
600758,2017-09-30,67.404999,2017-09,2017,9
600758,2017-12-31,69.198196,2017-12,2017,12
600758,2018-03-31,67.970001,2018-03,2018,3
600758,2018-06-30,69.756401,2018-06,2018,6
600758,2018-09-30,68.419998,2018-09,2018,9
600758,2018-12-31,68.206398,2018-12,2018,12
600758,2019-03-31,67.639999,2019-03,2019,3
600758,2019-06-30,67.550903,2019-06,2019,6
600758,2019-09-30,67.449997,2019-09,2019,9
600758,2019-12-31,67.802498,2019-12,2019,12
600759,2009-03-31,6.7049999,2009-03,2009,3
600759,2009-06-30,85.484001,2009-06,2009,6
600759,2009-09-30,7.0339999,2009-09,2009,9
600759,2009-12-31,82.955299,2009-12,2009,12
600759,2010-03-31,2.9449999,2010-03,2010,3
600759,2010-06-30,81.219398,2010-06,2010,6
600759,2010-09-30,2.6340001,2010-09,2010,9
600759,2010-12-31,78.926903,2010-12,2010,12
600759,2011-03-31,75.370003,2011-03,2011,3
600759,2011-06-30,76.064201,2011-06,2011,6
600759,2011-09-30,75.447998,2011-09,2011,9
600759,2011-12-31,70.109596,2011-12,2011,12
600759,2012-03-31,62.002998,2012-03,2012,3
600759,2012-06-30,63.711399,2012-06,2012,6
600759,2012-09-30,63.200001,2012-09,2012,9
600759,2012-12-31,60.231899,2012-12,2012,12
600759,2013-03-31,61.744999,2013-03,2013,3
600759,2013-06-30,60.623299,2013-06,2013,6
600759,2013-09-30,59.602001,2013-09,2013,9
600759,2013-12-31,41.703999,2013-12,2013,12
600759,2014-03-31,48.882,2014-03,2014,3
600759,2014-06-30,50.028702,2014-06,2014,6
600759,2014-09-30,44.3885,2014-09,2014,9
600759,2014-12-31,58.209702,2014-12,2014,12
600759,2015-06-30,57.612099,2015-06,2015,6
600759,2015-09-30,59.1325,2015-09,2015,9
600759,2016-12-31,69.708298,2016-12,2016,12
600759,2017-03-31,61.460602,2017-03,2017,3
600759,2017-06-30,64.140602,2017-06,2017,6
600759,2017-09-30,56.752998,2017-09,2017,9
600759,2017-12-31,54.786701,2017-12,2017,12
600759,2018-03-31,45.924599,2018-03,2018,3
600759,2019-06-30,47.080799,2019-06,2019,6
600759,2019-09-30,45.709999,2019-09,2019,9
600759,2019-12-31,47.0429,2019-12,2019,12
600760,2010-09-30,15.5015,2010-09,2010,9
600760,2010-12-31,54.224201,2010-12,2010,12
600760,2011-03-31,20.0037,2011-03,2011,3
600760,2011-06-30,48.053799,2011-06,2011,6
600760,2011-12-31,34.569099,2011-12,2011,12
600760,2012-03-31,13.256,2012-03,2012,3
600760,2012-06-30,32.5098,2012-06,2012,6
600760,2014-09-30,23.42,2014-09,2014,9
600760,2015-06-30,24.146299,2015-06,2015,6
600760,2015-09-30,22.5984,2015-09,2015,9
600760,2016-12-31,26.926901,2016-12,2016,12
600760,2017-03-31,22.445601,2017-03,2017,3
600760,2017-06-30,24.664101,2017-06,2017,6
600760,2017-09-30,22.657499,2017-09,2017,9
600760,2017-12-31,81.365097,2017-12,2017,12
600760,2018-03-31,83.159103,2018-03,2018,3
600760,2018-06-30,90.3433,2018-06,2018,6
600760,2018-09-30,88.711403,2018-09,2018,9
600760,2018-12-31,90.135002,2018-12,2018,12
600760,2019-03-31,86.330902,2019-03,2019,3
600760,2019-06-30,87.983101,2019-06,2019,6
600760,2019-09-30,86.224602,2019-09,2019,9
600760,2019-12-31,88.140503,2019-12,2019,12
600761,2009-03-31,18.671,2009-03,2009,3
600761,2009-06-30,58.739201,2009-06,2009,6
600761,2009-09-30,17.264999,2009-09,2009,9
600761,2009-12-31,61.915901,2009-12,2009,12
600761,2010-03-31,48.254501,2010-03,2010,3
600761,2010-06-30,68.706802,2010-06,2010,6
600761,2010-09-30,67.246696,2010-09,2010,9
600761,2010-12-31,63.970299,2010-12,2010,12
600761,2011-03-31,47.0308,2011-03,2011,3
600761,2011-06-30,62.966202,2011-06,2011,6
600761,2011-09-30,53.0611,2011-09,2011,9
600761,2011-12-31,63.900002,2011-12,2011,12
600761,2012-03-31,51.2131,2012-03,2012,3
600761,2012-06-30,60.453701,2012-06,2012,6
600761,2012-09-30,46.9781,2012-09,2012,9
600761,2012-12-31,60.3866,2012-12,2012,12
600761,2013-03-31,49.046799,2013-03,2013,3
600761,2013-06-30,58.077499,2013-06,2013,6
600761,2013-09-30,48.861198,2013-09,2013,9
600761,2013-12-31,62.041599,2013-12,2013,12
600761,2014-03-31,48.426601,2014-03,2014,3
600761,2014-06-30,53.4193,2014-06,2014,6
600761,2014-09-30,46.574902,2014-09,2014,9
600761,2014-12-31,53.4417,2014-12,2014,12
600761,2015-03-31,43.845798,2015-03,2015,3
600761,2015-06-30,50.959301,2015-06,2015,6
600761,2015-09-30,49.5812,2015-09,2015,9
600761,2015-12-31,53.1059,2015-12,2015,12
600761,2016-03-31,49.790001,2016-03,2016,3
600761,2016-06-30,54.408699,2016-06,2016,6
600761,2016-09-30,52.3899,2016-09,2016,9
600761,2016-12-31,59.920399,2016-12,2016,12
600761,2017-03-31,53.777401,2017-03,2017,3
600761,2017-06-30,57.811501,2017-06,2017,6
600761,2017-09-30,52.709301,2017-09,2017,9
600761,2017-12-31,56.4431,2017-12,2017,12
600761,2018-03-31,52.751801,2018-03,2018,3
600761,2018-06-30,57.041901,2018-06,2018,6
600761,2018-09-30,52.841,2018-09,2018,9
600761,2018-12-31,57.158298,2018-12,2018,12
600761,2019-03-31,52.837399,2019-03,2019,3
600761,2019-06-30,57.563301,2019-06,2019,6
600761,2019-09-30,54.6968,2019-09,2019,9
600761,2019-12-31,54.903,2019-12,2019,12
600763,2011-09-30,59.635899,2011-09,2011,9
600763,2011-12-31,81.163696,2011-12,2011,12
600763,2012-03-31,67.4048,2012-03,2012,3
600763,2012-06-30,78.509201,2012-06,2012,6
600763,2012-09-30,63.6203,2012-09,2012,9
600763,2012-12-31,69.848801,2012-12,2012,12
600763,2013-03-31,48.359501,2013-03,2013,3
600763,2013-06-30,58.743099,2013-06,2013,6
600763,2013-09-30,46.702702,2013-09,2013,9
600763,2013-12-31,60.812401,2013-12,2013,12
600763,2014-03-31,54.335899,2014-03,2014,3
600763,2014-06-30,71.331596,2014-06,2014,6
600763,2014-09-30,61.994801,2014-09,2014,9
600763,2014-12-31,75.161499,2014-12,2014,12
600763,2015-03-31,65.788399,2015-03,2015,3
600763,2016-09-30,56.557499,2016-09,2016,9
600763,2016-12-31,67.997299,2016-12,2016,12
600763,2017-03-31,52.047401,2017-03,2017,3
600763,2017-06-30,60.148201,2017-06,2017,6
600763,2017-09-30,45.622501,2017-09,2017,9
600763,2017-12-31,62.387798,2017-12,2017,12
600763,2018-03-31,54.0173,2018-03,2018,3
600763,2018-06-30,67.261703,2018-06,2018,6
600763,2018-09-30,61.2043,2018-09,2018,9
600763,2018-12-31,69.898598,2018-12,2018,12
600763,2019-03-31,65.240501,2019-03,2019,3
600763,2019-06-30,69.185501,2019-06,2019,6
600763,2019-09-30,60.732201,2019-09,2019,9
600763,2019-12-31,64.249496,2019-12,2019,12
600764,2009-03-31,1.949,2009-03,2009,3
600764,2010-03-31,54.806,2010-03,2010,3
600764,2011-06-30,54.18,2011-06,2011,6
600764,2013-06-30,54.089001,2013-06,2013,6
600764,2013-09-30,55.759998,2013-09,2013,9
600764,2013-12-31,55.77,2013-12,2013,12
600764,2014-03-31,55.509998,2014-03,2014,3
600764,2015-03-31,57.959999,2015-03,2015,3
600764,2015-06-30,61.891899,2015-06,2015,6
600764,2015-09-30,58.450001,2015-09,2015,9
600764,2016-03-31,58.810902,2016-03,2016,3
600764,2016-06-30,55.3675,2016-06,2016,6
600764,2017-03-31,57.4128,2017-03,2017,3
600764,2017-06-30,59.554199,2017-06,2017,6
600764,2017-09-30,64.07,2017-09,2017,9
600764,2017-12-31,73.882301,2017-12,2017,12
600764,2018-03-31,74.349998,2018-03,2018,3
600764,2018-12-31,77.294296,2018-12,2018,12
600764,2019-03-31,78.480003,2019-03,2019,3
600764,2019-06-30,79.393898,2019-06,2019,6
600764,2019-09-30,75.769997,2019-09,2019,9
600764,2019-12-31,86.929001,2019-12,2019,12
600765,2009-03-31,5.9215002,2009-03,2009,3
600765,2009-06-30,85.944099,2009-06,2009,6
600765,2009-09-30,2.0676,2009-09,2009,9
600765,2009-12-31,90.1157,2009-12,2009,12
600765,2010-03-31,18.5464,2010-03,2010,3
600765,2010-06-30,87.965897,2010-06,2010,6
600765,2010-09-30,19.4592,2010-09,2010,9
600765,2010-12-31,81.734596,2010-12,2010,12
600765,2011-03-31,63.8862,2011-03,2011,3
600765,2011-06-30,84.014801,2011-06,2011,6
600765,2011-09-30,59.309898,2011-09,2011,9
600765,2011-12-31,83.978302,2011-12,2011,12
600765,2012-03-31,62.0326,2012-03,2012,3
600765,2012-06-30,78.849701,2012-06,2012,6
600765,2012-09-30,56.9804,2012-09,2012,9
600765,2012-12-31,60.0494,2012-12,2012,12
600765,2013-03-31,49.749599,2013-03,2013,3
600765,2013-06-30,50.202202,2013-06,2013,6
600765,2013-09-30,49.389198,2013-09,2013,9
600765,2013-12-31,52.1157,2013-12,2013,12
600765,2014-03-31,51.0434,2014-03,2014,3
600765,2014-06-30,63.091702,2014-06,2014,6
600765,2014-09-30,60.8825,2014-09,2014,9
600765,2014-12-31,57.802101,2014-12,2014,12
600765,2015-03-31,48.697899,2015-03,2015,3
600765,2015-09-30,54.4594,2015-09,2015,9
600765,2015-12-31,59.640999,2015-12,2015,12
600765,2016-03-31,54.283401,2016-03,2016,3
600765,2016-06-30,60.223202,2016-06,2016,6
600765,2016-09-30,51.630001,2016-09,2016,9
600765,2016-12-31,59.326,2016-12,2016,12
600765,2017-03-31,51.07,2017-03,2017,3
600765,2017-06-30,57.696499,2017-06,2017,6
600765,2017-09-30,50.908001,2017-09,2017,9
600765,2017-12-31,55.451401,2017-12,2017,12
600765,2018-03-31,48.588001,2018-03,2018,3
600765,2018-06-30,49.8311,2018-06,2018,6
600765,2018-09-30,48.259201,2018-09,2018,9
600765,2018-12-31,53.206902,2018-12,2018,12
600765,2019-03-31,48.466702,2019-03,2019,3
600765,2019-06-30,52.077202,2019-06,2019,6
600765,2019-09-30,47.688702,2019-09,2019,9
600765,2019-12-31,60.534302,2019-12,2019,12
600766,2012-06-30,33.964001,2012-06,2012,6
600766,2012-09-30,33.195,2012-09,2012,9
600766,2012-12-31,34.93,2012-12,2012,12
600766,2013-03-31,31.1,2013-03,2013,3
600766,2013-06-30,32.490002,2013-06,2013,6
600767,2015-03-31,33.759201,2015-03,2015,3
600770,2009-03-31,45.919998,2009-03,2009,3
600770,2009-06-30,48.326599,2009-06,2009,6
600770,2009-09-30,47.099098,2009-09,2009,9
600770,2009-12-31,52.535801,2009-12,2009,12
600770,2010-03-31,44.2841,2010-03,2010,3
600770,2010-06-30,59.1903,2010-06,2010,6
600770,2010-09-30,59.767899,2010-09,2010,9
600770,2010-12-31,69.021202,2010-12,2010,12
600770,2011-03-31,54.5513,2011-03,2011,3
600770,2011-06-30,67.317596,2011-06,2011,6
600770,2011-09-30,60.144901,2011-09,2011,9
600770,2011-12-31,69.750801,2011-12,2011,12
600770,2012-03-31,47.8783,2012-03,2012,3
600770,2012-06-30,46.8307,2012-06,2012,6
600770,2012-09-30,37.950001,2012-09,2012,9
600770,2012-12-31,40.870399,2012-12,2012,12
600770,2013-03-31,37.9147,2013-03,2013,3
600770,2013-06-30,39.479,2013-06,2013,6
600770,2013-09-30,35.990002,2013-09,2013,9
600770,2013-12-31,35.836601,2013-12,2013,12
600770,2014-03-31,35.318199,2014-03,2014,3
600770,2014-06-30,35.8283,2014-06,2014,6
600770,2014-09-30,33.287998,2014-09,2014,9
600770,2014-12-31,31.8181,2014-12,2014,12
600770,2015-03-31,36.635601,2015-03,2015,3
600770,2015-06-30,34.609901,2015-06,2015,6
600770,2015-09-30,32.720001,2015-09,2015,9
600770,2015-12-31,34.607399,2015-12,2015,12
600770,2016-06-30,32.422901,2016-06,2016,6
600770,2016-09-30,30.76,2016-09,2016,9
600770,2016-12-31,32.578098,2016-12,2016,12
600770,2017-03-31,31.959999,2017-03,2017,3
600770,2017-06-30,33.434799,2017-06,2017,6
600770,2017-09-30,32.000599,2017-09,2017,9
600770,2017-12-31,32.5765,2017-12,2017,12
600770,2018-03-31,31.77,2018-03,2018,3
600770,2018-06-30,32.938801,2018-06,2018,6
600770,2018-09-30,32.169998,2018-09,2018,9
600770,2018-12-31,33.788799,2018-12,2018,12
600770,2019-03-31,32.1404,2019-03,2019,3
600770,2019-06-30,32.803299,2019-06,2019,6
600770,2019-09-30,30.52,2019-09,2019,9
600770,2019-12-31,31.567499,2019-12,2019,12
600771,2012-12-31,42.6278,2012-12,2012,12
600771,2013-03-31,9.2622004,2013-03,2013,3
600771,2013-06-30,43.398201,2013-06,2013,6
600771,2013-09-30,35.7416,2013-09,2013,9
600771,2013-12-31,34.118198,2013-12,2013,12
600771,2014-03-31,31.41,2014-03,2014,3
600771,2014-06-30,31.917299,2014-06,2014,6
600771,2014-09-30,30.9946,2014-09,2014,9
600771,2014-12-31,37.607201,2014-12,2014,12
600771,2015-03-31,50.8074,2015-03,2015,3
600771,2015-06-30,58.843899,2015-06,2015,6
600771,2015-09-30,59.434898,2015-09,2015,9
600771,2016-03-31,49.961498,2016-03,2016,3
600771,2016-06-30,52.783401,2016-06,2016,6
600771,2016-09-30,52.1395,2016-09,2016,9
600771,2016-12-31,56.914101,2016-12,2016,12
600771,2017-03-31,53.119202,2017-03,2017,3
600771,2017-06-30,55.403,2017-06,2017,6
600771,2017-09-30,50.599701,2017-09,2017,9
600771,2017-12-31,52.818802,2017-12,2017,12
600771,2018-03-31,53.319,2018-03,2018,3
600771,2018-06-30,58.567799,2018-06,2018,6
600771,2018-09-30,50.498901,2018-09,2018,9
600771,2018-12-31,52.649502,2018-12,2018,12
600771,2019-03-31,47.572899,2019-03,2019,3
600771,2019-06-30,49.227699,2019-06,2019,6
600771,2019-09-30,42.916199,2019-09,2019,9
600771,2019-12-31,43.3983,2019-12,2019,12
600773,2009-12-31,72.75,2009-12,2009,12
600773,2010-06-30,66.595001,2010-06,2010,6
600773,2010-09-30,2.9424,2010-09,2010,9
600773,2010-12-31,72.6903,2010-12,2010,12
600773,2011-03-31,3.3794,2011-03,2011,3
600773,2011-06-30,70.184196,2011-06,2011,6
600773,2011-09-30,1.8837,2011-09,2011,9
600773,2011-12-31,67.7202,2011-12,2011,12
600773,2012-03-31,1.187,2012-03,2012,3
600773,2012-06-30,69.352097,2012-06,2012,6
600773,2012-09-30,4.2030001,2012-09,2012,9
600773,2012-12-31,70.880302,2012-12,2012,12
600773,2013-03-31,62.626999,2013-03,2013,3
600773,2013-06-30,67.139,2013-06,2013,6
600773,2013-09-30,66.139999,2013-09,2013,9
600773,2013-12-31,66.543297,2013-12,2013,12
600773,2014-03-31,66.139999,2014-03,2014,3
600773,2014-06-30,66.628998,2014-06,2014,6
600773,2014-09-30,65.717598,2014-09,2014,9
600773,2014-12-31,73.631203,2014-12,2014,12
600773,2015-03-31,75.383301,2015-03,2015,3
600773,2015-06-30,72.785896,2015-06,2015,6
600773,2015-09-30,71.200996,2015-09,2015,9
600773,2015-12-31,59.602798,2015-12,2015,12
600773,2016-03-31,58.383499,2016-03,2016,3
600773,2016-06-30,59.608799,2016-06,2016,6
600773,2016-12-31,55.6567,2016-12,2016,12
600773,2017-03-31,50.822498,2017-03,2017,3
600773,2017-06-30,51.9795,2017-06,2017,6
600773,2017-09-30,49.1754,2017-09,2017,9
600773,2017-12-31,49.723801,2017-12,2017,12
600773,2018-03-31,53.880001,2018-03,2018,3
600773,2018-06-30,55.598202,2018-06,2018,6
600773,2018-09-30,54.32,2018-09,2018,9
600773,2018-12-31,56.2677,2018-12,2018,12
600773,2019-03-31,54.380001,2019-03,2019,3
600773,2019-06-30,54.327999,2019-06,2019,6
600773,2019-09-30,53.865601,2019-09,2019,9
600773,2019-12-31,54.875999,2019-12,2019,12
600774,2018-12-31,58.610001,2018-12,2018,12
600775,2009-03-31,46.752998,2009-03,2009,3
600775,2009-06-30,89.258301,2009-06,2009,6
600775,2009-09-30,87.899002,2009-09,2009,9
600775,2009-12-31,124.7303,2009-12,2009,12
600775,2010-03-31,87.880997,2010-03,2010,3
600775,2010-06-30,124.6835,2010-06,2010,6
600775,2010-09-30,88.007004,2010-09,2010,9
600775,2010-12-31,124.777,2010-12,2010,12
600775,2011-03-31,88.010002,2011-03,2011,3
600775,2011-06-30,124.7818,2011-06,2011,6
600775,2011-12-31,124.7856,2011-12,2011,12
600775,2012-03-31,87.948997,2012-03,2012,3
600775,2012-06-30,124.6291,2012-06,2012,6
600775,2012-09-30,87.846001,2012-09,2012,9
600775,2012-12-31,88.037598,2012-12,2012,12
600775,2013-03-31,88.089996,2013-03,2013,3
600775,2013-06-30,90.058502,2013-06,2013,6
600775,2013-09-30,89.770103,2013-09,2013,9
600775,2013-12-31,90.694901,2013-12,2013,12
600775,2014-03-31,89.569,2014-03,2014,3
600775,2014-09-30,73.193703,2014-09,2014,9
600775,2014-12-31,74.372299,2014-12,2014,12
600775,2015-03-31,71.099998,2015-03,2015,3
600775,2015-06-30,67.251602,2015-06,2015,6
600775,2015-09-30,67.924896,2015-09,2015,9
600775,2015-12-31,70.425598,2015-12,2015,12
600775,2016-03-31,67.461899,2016-03,2016,3
600775,2016-06-30,72.503304,2016-06,2016,6
600775,2016-09-30,69.062798,2016-09,2016,9
600775,2016-12-31,70.818298,2016-12,2016,12
600775,2017-03-31,68.209297,2017-03,2017,3
600775,2017-06-30,67.874397,2017-06,2017,6
600775,2017-09-30,67.383797,2017-09,2017,9
600775,2017-12-31,67.643997,2017-12,2017,12
600775,2018-03-31,67.337502,2018-03,2018,3
600775,2018-06-30,67.343498,2018-06,2018,6
600775,2018-09-30,67.093201,2018-09,2018,9
600775,2018-12-31,67.227402,2018-12,2018,12
600775,2019-03-31,88.632004,2019-03,2019,3
600775,2019-06-30,63.7262,2019-06,2019,6
600775,2019-09-30,86.982002,2019-09,2019,9
600775,2019-12-31,65.575104,2019-12,2019,12
600776,2009-03-31,9.2370005,2009-03,2009,3
600776,2009-06-30,50.170799,2009-06,2009,6
600776,2009-09-30,50.457001,2009-09,2009,9
600776,2009-12-31,49.8848,2009-12,2009,12
600776,2010-03-31,49.780998,2010-03,2010,3
600776,2010-06-30,49.7831,2010-06,2010,6
600776,2010-09-30,49.598999,2010-09,2010,9
600776,2010-12-31,49.4492,2010-12,2010,12
600776,2011-03-31,51.327999,2011-03,2011,3
600776,2011-06-30,52.719002,2011-06,2011,6
600776,2011-09-30,50.567001,2011-09,2011,9
600776,2011-12-31,51.7533,2011-12,2011,12
600776,2012-03-31,51.5746,2012-03,2012,3
600776,2012-06-30,55.6549,2012-06,2012,6
600776,2012-09-30,52.41,2012-09,2012,9
600776,2012-12-31,54.076801,2012-12,2012,12
600776,2013-03-31,51.250999,2013-03,2013,3
600776,2013-06-30,54.666698,2013-06,2013,6
600776,2013-09-30,51.523102,2013-09,2013,9
600776,2013-12-31,54.9077,2013-12,2013,12
600776,2014-03-31,58.820999,2014-03,2014,3
600776,2014-06-30,72.084602,2014-06,2014,6
600776,2014-09-30,62.4734,2014-09,2014,9
600776,2014-12-31,54.744598,2014-12,2014,12
600776,2015-03-31,53.081001,2015-03,2015,3
600776,2015-06-30,52.559898,2015-06,2015,6
600776,2015-09-30,53.160801,2015-09,2015,9
600776,2015-12-31,51.0494,2015-12,2015,12
600776,2016-03-31,50.776699,2016-03,2016,3
600776,2016-06-30,51.193699,2016-06,2016,6
600776,2016-09-30,50.426102,2016-09,2016,9
600776,2016-12-31,50.732498,2016-12,2016,12
600776,2017-03-31,50.099998,2017-03,2017,3
600776,2017-06-30,50.9464,2017-06,2017,6
600776,2017-09-30,50.455601,2017-09,2017,9
600776,2017-12-31,50.9356,2017-12,2017,12
600776,2018-03-31,50.784,2018-03,2018,3
600776,2018-06-30,50.997299,2018-06,2018,6
600776,2018-09-30,51.016998,2018-09,2018,9
600776,2018-12-31,51.091,2018-12,2018,12
600776,2019-03-31,51.186001,2019-03,2019,3
600776,2019-06-30,51.055199,2019-06,2019,6
600776,2019-09-30,49.202599,2019-09,2019,9
600776,2019-12-31,51.467602,2019-12,2019,12
600777,2009-03-31,.95499998,2009-03,2009,3
600777,2009-06-30,26.4886,2009-06,2009,6
600777,2009-09-30,1.989,2009-09,2009,9
600777,2009-12-31,26.8409,2009-12,2009,12
600777,2010-03-31,23.257,2010-03,2010,3
600777,2010-06-30,22.222401,2010-06,2010,6
600777,2010-12-31,22.008301,2010-12,2010,12
600777,2011-03-31,21.975,2011-03,2011,3
600777,2011-06-30,21.3647,2011-06,2011,6
600777,2011-09-30,20.902,2011-09,2011,9
600777,2011-12-31,20.9,2011-12,2011,12
600777,2012-03-31,21.454,2012-03,2012,3
600777,2012-06-30,22.120001,2012-06,2012,6
600777,2012-09-30,21.273001,2012-09,2012,9
600777,2012-12-31,25.559,2012-12,2012,12
600777,2013-03-31,23.747,2013-03,2013,3
600777,2013-06-30,21.333,2013-06,2013,6
600777,2013-09-30,20.9,2013-09,2013,9
600777,2013-12-31,16.52,2013-12,2013,12
600777,2014-03-31,14.42,2014-03,2014,3
600777,2014-06-30,14.4649,2014-06,2014,6
600777,2014-09-30,14.4729,2014-09,2014,9
600777,2016-09-30,38.671398,2016-09,2016,9
600777,2016-12-31,41.471901,2016-12,2016,12
600777,2017-03-31,41.1618,2017-03,2017,3
600777,2017-06-30,43.7822,2017-06,2017,6
600777,2017-09-30,50.069698,2017-09,2017,9
600777,2017-12-31,49.763599,2017-12,2017,12
600777,2018-03-31,49.117699,2018-03,2018,3
600777,2018-06-30,47.362801,2018-06,2018,6
600777,2018-09-30,47.214001,2018-09,2018,9
600777,2018-12-31,58.929501,2018-12,2018,12
600777,2019-03-31,55.948601,2019-03,2019,3
600777,2019-06-30,55.817902,2019-06,2019,6
600777,2019-09-30,53.489799,2019-09,2019,9
600777,2019-12-31,55.441002,2019-12,2019,12
600778,2009-03-31,9.3739996,2009-03,2009,3
600778,2010-03-31,32.959,2010-03,2010,3
600778,2010-06-30,53.532902,2010-06,2010,6
600778,2010-09-30,38.066399,2010-09,2010,9
600778,2010-12-31,68.676102,2010-12,2010,12
600778,2011-03-31,39.036499,2011-03,2011,3
600778,2011-06-30,67.009598,2011-06,2011,6
600778,2011-09-30,46.514599,2011-09,2011,9
600778,2011-12-31,75.930901,2011-12,2011,12
600778,2012-03-31,48.201698,2012-03,2012,3
600778,2012-06-30,78.698898,2012-06,2012,6
600778,2012-09-30,54.8703,2012-09,2012,9
600778,2012-12-31,68.544502,2012-12,2012,12
600778,2013-03-31,42.806999,2013-03,2013,3
600778,2013-06-30,44.362801,2013-06,2013,6
600778,2013-09-30,44.122898,2013-09,2013,9
600778,2013-12-31,42.508598,2013-12,2013,12
600778,2014-03-31,40.318001,2014-03,2014,3
600779,2009-03-31,11.046,2009-03,2009,3
600779,2009-06-30,62.568001,2009-06,2009,6
600779,2009-09-30,10.9023,2009-09,2009,9
600779,2009-12-31,63.93,2009-12,2009,12
600779,2010-03-31,16.190201,2010-03,2010,3
600779,2010-06-30,73.933701,2010-06,2010,6
600779,2010-09-30,17.157,2010-09,2010,9
600779,2010-12-31,46.392502,2010-12,2010,12
600779,2011-03-31,3.806,2011-03,2011,3
600779,2011-06-30,46.501301,2011-06,2011,6
600779,2011-09-30,3.201,2011-09,2011,9
600779,2011-12-31,49.1539,2011-12,2011,12
600779,2012-03-31,43.1432,2012-03,2012,3
600779,2012-06-30,46.9048,2012-06,2012,6
600779,2012-09-30,2.721,2012-09,2012,9
600779,2012-12-31,47.587101,2012-12,2012,12
600779,2013-03-31,5.6830001,2013-03,2013,3
600779,2013-06-30,48.143101,2013-06,2013,6
600779,2013-09-30,44.91,2013-09,2013,9
600779,2013-12-31,43.770699,2013-12,2013,12
600779,2014-03-31,43.150002,2014-03,2014,3
600779,2014-06-30,41.282398,2014-06,2014,6
600779,2014-09-30,41.220001,2014-09,2014,9
600779,2014-12-31,42.479698,2014-12,2014,12
600779,2016-03-31,44.150002,2016-03,2016,3
600779,2016-06-30,54.899799,2016-06,2016,6
600779,2016-09-30,51.8409,2016-09,2016,9
600779,2016-12-31,57.784599,2016-12,2016,12
600779,2017-03-31,55.4086,2017-03,2017,3
600779,2017-06-30,60.089298,2017-06,2017,6
600779,2017-09-30,59.921001,2017-09,2017,9
600779,2017-12-31,69.577904,2017-12,2017,12
600779,2018-03-31,71.498299,2018-03,2018,3
600779,2018-06-30,78.7006,2018-06,2018,6
600779,2018-09-30,78.145203,2018-09,2018,9
600779,2018-12-31,90.672699,2018-12,2018,12
600779,2019-03-31,78.288002,2019-03,2019,3
600779,2019-06-30,86.076599,2019-06,2019,6
600779,2019-09-30,81.621101,2019-09,2019,9
600779,2019-12-31,86.659203,2019-12,2019,12
600780,2009-03-31,28.6185,2009-03,2009,3
600780,2009-06-30,53.391499,2009-06,2009,6
