"Symbol","EndDate","InsInvestorProp"
"600093","2019-06-30","76.6507"
"600093","2019-09-30","76.0700"
"600093","2019-12-31","71.7995"
"600094","2009-03-31","0.9040"
"600094","2009-06-30","27.6540"
"600094","2009-09-30","5.4770"
"600094","2009-12-31","27.6540"
"600094","2010-03-31","5.4770"
"600094","2010-06-30","27.6540"
"600094","2010-09-30","5.4770"
"600094","2010-12-31","26.9760"
"600094","2011-03-31","5.2400"
"600094","2011-06-30","76.8160"
"600094","2011-09-30","1.6360"
"600094","2011-12-31","76.7090"
"600094","2012-03-31","2.9000"
"600094","2012-06-30","76.4150"
"600094","2012-09-30","2.6160"
"600094","2012-12-31","75.1735"
"600094","2013-03-31","1.4220"
"600094","2013-06-30","75.4161"
"600094","2013-09-30","74.8490"
"600094","2013-12-31","74.9280"
"600094","2014-03-31","74.5030"
"600094","2014-06-30","76.3546"
"600094","2014-09-30","79.3220"
"600094","2014-12-31","79.7301"
"600094","2015-03-31","75.1890"
"600094","2015-06-30","52.4153"
"600094","2015-09-30","41.8300"
"600094","2015-12-31","42.3115"
"600094","2016-03-31","36.1925"
"600094","2016-06-30","39.6811"
"600094","2016-09-30","47.0314"
"600094","2016-12-31","48.3423"
"600094","2017-03-31","47.7035"
"600094","2017-06-30","47.7442"
"600094","2017-09-30","46.7500"
"600094","2017-12-31","46.2928"
"600094","2018-03-31","31.1198"
"600094","2018-06-30","31.9869"
"600094","2018-09-30","28.9417"
"600094","2018-12-31","26.8217"
"600094","2019-03-31","25.6636"
"600094","2019-06-30","27.0497"
"600094","2019-09-30","26.8400"
"600094","2019-12-31","24.5191"
"600095","2009-03-31","11.7140"
"600095","2009-06-30","31.6540"
"600095","2009-09-30","32.8900"
"600095","2009-12-31","27.0700"
"600095","2010-03-31","27.1700"
"600095","2010-06-30","21.5600"
"600095","2010-09-30","23.7759"
"600095","2010-12-31","35.2223"
"600095","2011-03-31","26.5380"
"600095","2011-06-30","22.2940"
"600095","2011-09-30","19.5030"
"600095","2011-12-31","18.7843"
"600095","2012-03-31","17.5790"
"600095","2012-06-30","17.9468"
"600095","2012-09-30","18.0230"
"600095","2012-12-31","18.3637"
"600095","2013-03-31","18.7850"
"600095","2013-06-30","17.5842"
"600095","2013-09-30","17.8600"
"600095","2013-12-31","18.4418"
"600095","2014-03-31","18.5200"
"600095","2014-06-30","18.5400"
"600095","2014-09-30","19.5200"
"600095","2014-12-31","21.8830"
"600095","2015-03-31","17.2700"
"600095","2015-06-30","24.0906"
"600095","2015-09-30","18.4700"
"600095","2015-12-31","24.5126"
"600095","2016-03-31","25.7482"
"600095","2016-06-30","29.0919"
"600095","2016-09-30","33.2622"
"600095","2016-12-31","32.8500"
"600095","2017-03-31","22.3444"
"600095","2017-06-30","22.5408"
"600095","2017-09-30","28.8000"
"600095","2017-12-31","21.5674"
"600095","2018-03-31","20.0700"
"600095","2018-06-30","19.5729"
"600095","2018-09-30","20.8700"
"600095","2018-12-31","16.9637"
"600095","2019-03-31","16.0800"
"600095","2019-06-30","16.6011"
"600095","2019-09-30","16.9700"
"600095","2019-12-31","16.6037"
"600096","2009-03-31","5.2212"
"600096","2009-06-30","65.6734"
"600096","2009-09-30","14.2727"
"600096","2009-12-31","74.8701"
"600096","2010-03-31","16.8483"
"600096","2010-06-30","68.6865"
"600096","2010-09-30","23.7947"
"600096","2010-12-31","81.2162"
"600096","2011-03-31","17.9104"
"600096","2011-06-30","70.6316"
"600096","2011-09-30","51.9325"
"600096","2011-12-31","74.1666"
"600096","2012-03-31","53.9601"
"600096","2012-06-30","64.1475"
"600096","2012-09-30","62.9288"
"600096","2012-12-31","64.6512"
"600096","2013-03-31","60.2577"
"600096","2013-06-30","83.1059"
"600096","2013-09-30","81.8750"
"600096","2013-12-31","75.9789"
"600096","2014-03-31","77.2019"
"600096","2014-06-30","72.9456"
"600096","2014-09-30","71.9767"
"600096","2014-12-31","73.8846"
"600096","2015-03-31","73.1066"
"600096","2015-06-30","68.7673"
"600096","2015-09-30","70.3805"
"600096","2015-12-31","70.8086"
"600096","2016-03-31","70.4992"
"600096","2016-06-30","73.1931"
"600096","2016-09-30","69.9268"
"600096","2016-12-31","74.5811"
"600096","2017-03-31","70.2040"
"600096","2017-06-30","71.5580"
"600096","2017-09-30","69.5336"
"600096","2017-12-31","70.1088"
"600096","2018-03-31","68.8660"
"600096","2018-06-30","68.0187"
"600096","2018-09-30","67.7960"
"600096","2018-12-31","69.6058"
"600096","2019-03-31","65.4057"
"600096","2019-06-30","80.6143"
"600096","2019-09-30","62.7600"
"600096","2019-12-31","62.2314"
"600097","2009-03-31","19.6810"
"600097","2009-06-30","72.4698"
"600097","2009-09-30","29.1006"
"600097","2009-12-31","73.4091"
"600097","2010-03-31","22.4640"
"600097","2010-06-30","68.8237"
"600097","2010-09-30","22.0290"
"600097","2010-12-31","61.5400"
"600097","2011-03-31","19.3600"
"600097","2011-06-30","62.3130"
"600097","2011-09-30","18.7790"
"600097","2011-12-31","62.2412"
"600097","2012-03-31","18.8440"
"600097","2012-06-30","60.0958"
"600097","2012-09-30","18.1000"
"600097","2012-12-31","63.8692"
"600097","2013-03-31","18.8300"
"600097","2013-06-30","65.2546"
"600097","2013-09-30","61.5200"
"600097","2013-12-31","61.7048"
"600097","2014-03-31","60.3920"
"600097","2014-06-30","59.8922"
"600097","2014-09-30","60.3550"
"600097","2014-12-31","65.3208"
"600097","2015-03-31","59.4400"
"600097","2015-06-30","56.1660"
"600097","2015-09-30","53.8004"
"600097","2015-12-31","54.2598"
"600097","2016-03-31","52.4811"
"600097","2016-06-30","54.4089"
"600097","2016-09-30","51.9100"
"600097","2016-12-31","48.7229"
"600097","2017-03-31","48.0800"
"600097","2017-06-30","58.3376"
"600097","2017-09-30","61.1500"
"600097","2017-12-31","64.4021"
"600097","2018-03-31","64.6270"
"600097","2018-06-30","65.8135"
"600097","2018-09-30","64.2635"
"600097","2018-12-31","63.6830"
"600097","2019-03-31","63.9015"
"600097","2019-06-30","63.9824"
"600097","2019-09-30","63.6000"
"600097","2019-12-31","63.6197"
"600098","2009-03-31","81.4820"
"600098","2009-06-30","83.8466"
"600098","2009-09-30","82.0360"
"600098","2009-12-31","81.2376"
"600098","2010-03-31","79.1900"
"600098","2010-06-30","80.3152"
"600098","2010-09-30","79.3340"
"600098","2010-12-31","85.0676"
"600098","2011-03-31","82.7279"
"600098","2011-06-30","85.2020"
"600098","2011-09-30","81.7463"
"600098","2011-12-31","88.0949"
"600098","2012-03-31","85.4150"
"600098","2012-06-30","87.3630"
"600098","2012-09-30","64.4878"
"600098","2012-12-31","87.9788"
"600098","2013-03-31","63.4321"
"600098","2013-06-30","88.7279"
"600098","2013-09-30","81.7200"
"600098","2013-12-31","84.0086"
"600098","2014-03-31","83.2800"
"600098","2014-06-30","82.9810"
"600098","2014-09-30","82.3200"
"600098","2014-12-31","78.5430"
"600098","2015-03-31","77.9500"
"600098","2015-06-30","75.9588"
"600098","2015-09-30","77.9200"
"600098","2015-12-31","81.7592"
"600098","2016-03-31","81.2582"
"600098","2016-06-30","82.6517"
"600098","2016-09-30","81.4369"
"600098","2016-12-31","79.6433"
"600098","2017-03-31","78.0300"
"600098","2017-06-30","79.4101"
"600098","2017-09-30","78.0700"
"600098","2017-12-31","80.0254"
"600098","2018-03-31","80.4100"
"600098","2018-06-30","84.5087"
"600098","2018-09-30","83.1300"
"600098","2018-12-31","84.0479"
"600098","2019-03-31","83.4906"
"600098","2019-06-30","84.8752"
"600098","2019-09-30","84.6800"
"600098","2019-12-31","86.2343"
"600099","2009-03-31","11.7190"
"600099","2009-06-30","47.1300"
"600099","2009-09-30","46.3900"
"600099","2009-12-31","46.4500"
"600099","2010-03-31","46.0980"
"600099","2010-06-30","44.9800"
"600099","2010-09-30","44.0270"
"600099","2010-12-31","46.0458"
"600099","2011-03-31","44.9330"
"600099","2011-06-30","46.9048"
"600099","2011-09-30","45.0370"
"600099","2011-12-31","46.7703"
"600099","2012-03-31","44.5190"
"600099","2012-06-30","46.9304"
"600099","2012-09-30","44.9300"
"600099","2012-12-31","45.9484"
"600099","2013-03-31","42.4450"
"600099","2013-06-30","42.3081"
"600099","2013-09-30","42.6900"
"600099","2013-12-31","43.3303"
"600099","2014-03-31","42.9923"
"600099","2014-06-30","42.7918"
"600099","2014-09-30","48.9076"
"600099","2014-12-31","46.5996"
"600099","2015-03-31","44.1400"
"600099","2015-06-30","45.7462"
"600099","2015-09-30","44.0500"
"600099","2015-12-31","45.4016"
"600099","2016-03-31","44.3229"
"600099","2016-06-30","44.2546"
"600099","2016-09-30","43.4140"
"600099","2016-12-31","46.0771"
"600099","2017-03-31","45.8100"
"600099","2017-06-30","44.6981"
"600099","2017-09-30","43.5200"
"600099","2017-12-31","43.3806"
"600099","2018-03-31","42.1000"
"600099","2018-06-30","42.1672"
"600099","2018-09-30","42.1000"
"600099","2018-12-31","42.2995"
"600099","2019-03-31","42.1000"
"600099","2019-06-30","42.1693"
"600099","2019-09-30","42.1000"
"600099","2019-12-31","42.2823"
"600100","2009-03-31","36.7683"
"600100","2009-06-30","34.7898"
"600100","2009-09-30","32.6590"
"600100","2009-12-31","39.8633"
"600100","2010-03-31","40.3690"
"600100","2010-06-30","60.0700"
"600100","2010-09-30","39.2690"
"600100","2010-12-31","40.5908"
"600100","2011-03-31","32.9382"
"600100","2011-06-30","32.9394"
"600100","2011-09-30","30.3601"
"600100","2011-12-31","35.8555"
"600100","2012-03-31","32.3568"
"600100","2012-06-30","33.6453"
"600100","2012-09-30","31.7770"
"600100","2012-12-31","34.0729"
"600100","2013-03-31","30.8440"
"600100","2013-06-30","31.0543"
"600100","2013-09-30","29.3683"
"600100","2013-12-31","30.0248"
"600100","2014-03-31","29.9255"
"600100","2014-06-30","31.6698"
"600100","2014-09-30","29.8583"
"600100","2014-12-31","28.7682"
"600100","2015-03-31","42.4114"
"600100","2015-06-30","44.9472"
"600100","2015-09-30","47.1792"
"600100","2015-12-31","45.4450"
"600100","2016-03-31","44.3493"
"600100","2016-06-30","45.7043"
"600100","2016-09-30","44.4083"
"600100","2016-12-31","46.2824"
"600100","2017-03-31","44.2515"
"600100","2017-06-30","46.0693"
"600100","2017-09-30","44.5855"
"600100","2017-12-31","45.4793"
"600100","2018-03-31","47.2401"
"600100","2018-06-30","53.8444"
"600100","2018-09-30","55.9274"
"600100","2018-12-31","58.1423"
"600100","2019-03-31","56.2090"
"600100","2019-06-30","54.3997"
"600100","2019-09-30","53.1143"
"600100","2019-12-31","49.6696"
"600101","2009-03-31","14.3360"
"600101","2009-06-30","33.1939"
"600101","2009-09-30","11.5990"
"600101","2009-12-31","31.5754"
"600101","2010-03-31","31.4240"
"600101","2010-06-30","31.4200"
"600101","2010-09-30","31.4240"
"600101","2010-12-31","41.9076"
"600101","2011-03-31","41.4344"
"600101","2011-06-30","53.9500"
"600101","2011-09-30","46.1899"
"600101","2011-12-31","40.0769"
"600101","2012-03-31","33.1876"
"600101","2012-06-30","43.6605"
"600101","2012-09-30","41.3010"
"600101","2012-12-31","41.6991"
"600101","2013-03-31","37.1610"
"600101","2013-06-30","32.2773"
"600101","2013-09-30","32.7400"
"600101","2013-12-31","31.4846"
"600101","2014-03-31","31.4200"
"600101","2014-06-30","31.6915"
"600101","2014-09-30","33.2600"
"600101","2014-12-31","31.5294"
"600101","2015-03-31","31.8700"
"600101","2015-06-30","35.3141"
"600101","2015-09-30","44.0000"
"600101","2015-12-31","36.8415"
"600101","2016-03-31","36.8800"
"600101","2016-06-30","37.7524"
"600101","2016-09-30","36.7900"
"600101","2016-12-31","38.7059"
"600101","2017-03-31","38.4900"
"600101","2017-06-30","40.1051"
"600101","2017-09-30","36.4400"
"600101","2017-12-31","36.6929"
"600101","2018-03-31","36.4400"
"600101","2018-06-30","36.5456"
"600101","2018-09-30","36.4400"
"600101","2018-12-31","36.6621"
"600101","2019-03-31","36.9600"
"600101","2019-06-30","38.0781"
"600101","2019-09-30","37.2300"
"600101","2019-12-31","38.0583"
"600102","2009-03-31","7.1110"
"600102","2009-06-30","97.4009"
"600102","2009-09-30","9.3790"
"600102","2009-12-31","94.9913"
"600102","2010-03-31","7.0966"
"600102","2010-06-30","82.3382"
"600102","2010-09-30","2.9190"
"600102","2010-12-31","78.0462"
"600102","2011-03-31","3.9140"
"600102","2011-06-30","77.7898"
"600102","2011-09-30","2.9370"
"600102","2011-12-31","1.8249"
"600103","2009-03-31","19.5460"
"600103","2009-06-30","27.4700"
"600103","2009-09-30","19.7240"
"600103","2009-12-31","27.5676"
"600103","2010-03-31","18.2790"
"600103","2010-06-30","26.9604"
"600103","2010-09-30","17.6360"
"600103","2010-12-31","24.5901"
"600103","2011-03-31","17.2020"
"600103","2011-06-30","23.8410"
"600103","2011-09-30","15.3990"
"600103","2011-12-31","27.5647"
"600103","2012-03-31","28.2600"
"600103","2012-06-30","27.5853"
"600103","2012-09-30","27.9690"
"600103","2012-12-31","28.2806"
"600103","2013-03-31","27.3920"
"600103","2013-06-30","27.6305"
"600103","2013-09-30","27.7100"
"600103","2013-12-31","28.0317"
"600103","2014-03-31","27.7000"
"600103","2014-06-30","27.7400"
"600103","2014-09-30","27.5700"
"600103","2014-12-31","28.0537"
"600103","2015-03-31","29.3716"
"600103","2015-06-30","20.2200"
"600103","2015-09-30","23.2300"
"600103","2015-12-31","18.3452"
"600103","2016-03-31","18.2842"
"600103","2016-06-30","18.9765"
"600103","2016-09-30","33.6255"
"600103","2016-12-31","33.5477"
"600103","2017-03-31","32.1200"
"600103","2017-06-30","32.7625"
"600103","2017-09-30","33.1000"
"600103","2017-12-31","33.2143"
"600103","2018-03-31","33.2000"
"600103","2018-06-30","32.7447"
"600103","2018-09-30","32.7400"
"600103","2018-12-31","32.7974"
"600103","2019-03-31","32.7400"
"600103","2019-06-30","32.7686"
"600103","2019-09-30","32.7400"
"600103","2019-12-31","32.7525"
"600104","2009-03-31","38.7587"
"600104","2009-06-30","94.2391"
"600104","2009-09-30","43.2007"
"600104","2009-12-31","95.5264"
"600104","2010-03-31","92.0403"
"600104","2010-06-30","94.2642"
"600104","2010-09-30","92.9982"
"600104","2010-12-31","91.3665"
"600104","2011-03-31","84.9008"
"600104","2011-06-30","93.8262"
"600104","2011-09-30","83.5846"
"600104","2011-12-31","91.8644"
"600104","2012-03-31","72.3791"
"600104","2012-06-30","91.9151"
"600104","2012-09-30","71.9320"
"600104","2012-12-31","92.4280"
"600104","2013-03-31","71.0572"
"600104","2013-06-30","89.9253"
"600104","2013-09-30","86.2447"
"600104","2013-12-31","89.0894"
"600104","2014-03-31","86.2560"
"600104","2014-06-30","88.4662"
"600104","2014-09-30","86.4106"
"600104","2014-12-31","88.0095"
"600104","2015-03-31","87.4555"
"600104","2015-06-30","85.6145"
"600104","2015-09-30","87.3964"
"600104","2015-12-31","88.9826"
"600104","2016-03-31","87.6691"
"600104","2016-06-30","88.7303"
"600104","2016-09-30","88.9360"
"600104","2016-12-31","90.1496"
"600104","2017-03-31","86.1927"
"600104","2017-06-30","88.9262"
"600104","2017-09-30","87.6624"
"600104","2017-12-31","89.2014"
"600104","2018-03-31","86.9507"
"600104","2018-06-30","89.1406"
"600104","2018-09-30","87.1278"
"600104","2018-12-31","88.1625"
"600104","2019-03-31","86.4200"
"600104","2019-06-30","88.7017"
"600104","2019-09-30","86.7080"
"600104","2019-12-31","88.9644"
"600105","2009-03-31","11.4250"
"600105","2009-06-30","40.1200"
"600105","2009-09-30","10.7370"
"600105","2009-12-31","39.3000"
"600105","2010-03-31","38.8890"
"600105","2010-06-30","40.5069"
"600105","2010-09-30","46.8430"
"600105","2010-12-31","53.3856"
"600105","2011-03-31","45.9981"
"600105","2011-06-30","49.1217"
"600105","2011-09-30","41.3160"
"600105","2011-12-31","44.5052"
"600105","2012-03-31","36.9110"
"600105","2012-06-30","37.7748"
"600105","2012-09-30","35.9910"
"600105","2012-12-31","37.4779"
"600105","2013-03-31","35.5750"
"600105","2013-06-30","37.7229"
"600105","2013-09-30","35.4200"
"600105","2013-12-31","32.1900"
"600105","2014-03-31","32.9100"
"600105","2014-06-30","33.6604"
"600105","2014-09-30","33.9100"
"600105","2014-12-31","33.8459"
"600105","2015-03-31","32.5400"
"600105","2015-06-30","53.3412"
"600105","2015-09-30","58.2157"
"600105","2015-12-31","67.4453"
"600105","2016-03-31","53.4638"
"600105","2016-06-30","58.3747"
"600105","2016-09-30","53.8130"
"600105","2016-12-31","59.2961"
"600105","2017-03-31","56.6165"
"600105","2017-06-30","55.1793"
"600105","2017-09-30","53.8679"
"600105","2017-12-31","51.2015"
"600105","2018-03-31","47.3053"
"600105","2018-06-30","47.0403"
"600105","2018-09-30","46.2000"
"600105","2018-12-31","44.8419"
"600105","2019-03-31","45.7300"
"600105","2019-06-30","46.1674"
"600105","2019-09-30","46.1300"
"600105","2019-12-31","45.0280"
"600106","2009-03-31","42.6330"
"600106","2009-06-30","45.4918"
"600106","2009-09-30","44.0660"
"600106","2009-12-31","34.5656"
"600106","2010-03-31","35.3697"
"600106","2010-06-30","32.4571"
"600106","2010-09-30","30.5190"
"600106","2010-12-31","29.6241"
"600106","2011-03-31","30.3950"
"600106","2011-06-30","34.8241"
"600106","2011-09-30","37.7705"
"600106","2011-12-31","38.4866"
"600106","2012-03-31","32.6030"
"600106","2012-06-30","30.7156"
"600106","2012-09-30","29.6210"
"600106","2012-12-31","30.1763"
"600106","2013-03-31","29.4140"
"600106","2013-06-30","30.6935"
"600106","2013-09-30","30.5600"
"600106","2013-12-31","31.2687"
"600106","2014-03-31","30.0900"
"600106","2014-06-30","29.0656"
"600106","2014-09-30","29.2379"
"600106","2014-12-31","30.3092"
"600106","2015-03-31","31.3986"
"600106","2015-06-30","36.4269"
"600106","2015-09-30","36.7400"
"600106","2015-12-31","36.7842"
"600106","2016-03-31","41.9714"
"600106","2016-06-30","41.2551"
"600106","2016-09-30","40.1008"
"600106","2016-12-31","39.0716"
"600106","2017-03-31","35.1400"
"600106","2017-06-30","32.1189"
"600106","2017-09-30","34.8569"
"600106","2017-12-31","35.3137"
"600106","2018-03-31","31.9500"
"600106","2018-06-30","32.0945"
"600106","2018-09-30","31.9500"
"600106","2018-12-31","32.0271"
"600106","2019-03-31","31.8800"
"600106","2019-06-30","31.9449"
"600106","2019-09-30","31.3200"
"600106","2019-12-31","31.3528"
"600107","2009-03-31","2.3950"
"600107","2009-06-30","27.5000"
"600107","2009-09-30","1.6810"
"600107","2009-12-31","27.6976"
"600107","2010-03-31","1.9550"
"600107","2010-06-30","22.3184"
"600107","2010-09-30","25.4350"
"600107","2010-12-31","30.6079"
"600107","2011-03-31","29.4077"
"600107","2011-06-30","43.9853"
"600107","2011-09-30","29.2340"
"600107","2011-12-31","34.6263"
"600107","2012-03-31","24.0800"
"600107","2012-06-30","32.4258"
"600107","2012-09-30","27.8990"
"600107","2012-12-31","28.2855"
"600107","2013-03-31","27.6910"
"600107","2013-06-30","27.4495"
"600107","2013-09-30","24.4200"
"600107","2013-12-31","35.6519"
"600107","2014-03-31","25.9000"
"600107","2014-06-30","26.8447"
"600107","2014-09-30","23.9700"
"600107","2014-12-31","22.5044"
"600107","2015-03-31","23.4200"
"600107","2015-06-30","21.1765"
"600107","2015-09-30","22.6300"
"600107","2015-12-31","22.7956"
"600107","2016-03-31","22.6300"
"600107","2016-06-30","24.2432"
"600107","2016-09-30","24.8700"
"600107","2016-12-31","23.4569"
"600107","2017-03-31","23.7200"
"600107","2017-06-30","24.1562"
"600107","2017-09-30","22.8700"
"600107","2017-12-31","23.6031"
"600107","2018-03-31","23.5100"
"600107","2018-06-30","23.5714"
"600107","2018-09-30","24.3500"
"600107","2018-12-31","24.6091"
"600107","2019-03-31","21.8500"
"600107","2019-06-30","22.4592"
"600107","2019-09-30","21.4787"
"600107","2019-12-31","21.1981"
"600108","2009-03-31","6.9130"
"600108","2009-06-30","24.0115"
"600108","2009-09-30","22.6860"
"600108","2009-12-31","37.9923"
"600108","2010-03-31","19.2140"
"600108","2010-06-30","39.2140"
"600108","2010-09-30","16.3110"
"600108","2010-12-31","51.0377"
"600108","2011-03-31","20.6338"
"600108","2011-06-30","40.2461"
"600108","2011-09-30","18.8510"
"600108","2011-12-31","44.8881"
"600108","2012-03-31","22.1290"
"600108","2012-06-30","49.9101"
"600108","2012-09-30","25.1667"
"600108","2012-12-31","59.2054"
"600108","2013-03-31","50.9593"
"600108","2013-06-30","67.5870"
"600108","2013-09-30","41.5217"
"600108","2013-12-31","36.7751"
"600108","2014-03-31","29.6053"
"600108","2014-06-30","33.5632"
"600108","2014-09-30","33.3154"
"600108","2014-12-31","31.1679"
"600108","2015-03-31","26.3948"
"600108","2015-06-30","26.7107"
"600108","2015-09-30","36.9168"
"600108","2015-12-31","35.3287"
"600108","2016-03-31","28.9316"
"600108","2016-06-30","34.4983"
"600108","2016-09-30","32.3755"
"600108","2016-12-31","51.0615"
"600108","2017-03-31","29.1054"
"600108","2017-06-30","32.6178"
"600108","2017-09-30","30.0841"
"600108","2017-12-31","31.7459"
"600108","2018-03-31","28.7400"
"600108","2018-06-30","31.7878"
"600108","2018-09-30","29.0400"
"600108","2018-12-31","28.6210"
"600108","2019-03-31","27.8900"
"600108","2019-06-30","27.9087"
"600108","2019-09-30","27.8900"
"600108","2019-12-31","27.9360"
"600109","2009-03-31","6.6450"
"600109","2009-06-30","78.5145"
"600109","2009-09-30","3.7090"
"600109","2009-12-31","78.1312"
"600109","2010-03-31","3.3030"
"600109","2010-06-30","93.1974"
"600109","2010-09-30","18.1550"
"600109","2010-12-31","92.0570"
"600109","2011-03-31","75.1400"
"600109","2011-06-30","90.8093"
"600109","2011-09-30","72.4180"
"600109","2011-12-31","87.8734"
"600109","2012-03-31","71.6220"
"600109","2012-06-30","96.1280"
"600109","2012-09-30","71.9720"
"600109","2012-12-31","74.0689"
"600109","2013-03-31","55.2801"
"600109","2013-06-30","70.3243"
"600109","2013-09-30","66.6417"
"600109","2013-12-31","71.9991"
"600109","2014-03-31","60.6686"
"600109","2014-06-30","64.2415"
"600109","2014-09-30","51.8490"
"600109","2014-12-31","51.7697"
"600109","2015-03-31","48.5210"
"600109","2015-06-30","52.7155"
"600109","2015-09-30","50.5211"
"600109","2015-12-31","48.4727"
"600109","2016-03-31","46.2016"
"600109","2016-06-30","49.9689"
"600109","2016-09-30","45.0277"
"600109","2016-12-31","52.0111"
"600109","2017-03-31","47.3216"
"600109","2017-06-30","51.5246"
"600109","2017-09-30","45.3695"
"600109","2017-12-31","47.7178"
"600109","2018-03-31","45.0285"
"600109","2018-06-30","47.6299"
"600109","2018-09-30","44.3414"
"600109","2018-12-31","47.0253"
"600109","2019-03-31","43.7513"
"600109","2019-06-30","46.5133"
"600109","2019-09-30","42.2734"
"600109","2019-12-31","45.8830"
"600110","2009-03-31","5.1590"
"600110","2009-06-30","21.4033"
"600110","2009-09-30","8.3220"
"600110","2009-12-31","11.9691"
"600110","2010-03-31","8.1710"
"600110","2010-06-30","22.9236"
"600110","2010-09-30","7.0700"
"600110","2010-12-31","21.1446"
"600110","2011-03-31","10.4940"
"600110","2011-06-30","13.4141"
"600110","2011-09-30","12.2700"
"600110","2011-12-31","13.9709"
"600110","2012-03-31","12.5570"
"600110","2012-06-30","13.7972"
"600110","2012-09-30","12.4760"
"600110","2012-12-31","13.2374"
"600110","2013-03-31","11.7344"
"600110","2013-06-30","12.5195"
"600110","2013-09-30","11.5961"
"600110","2013-12-31","11.6341"
"600110","2014-03-31","10.9700"
"600110","2014-06-30","10.9701"
"600110","2014-09-30","8.6900"
"600110","2014-12-31","6.2198"
"600110","2015-03-31","5.6800"
"600110","2015-06-30","12.3455"
"600110","2015-09-30","12.0623"
"600110","2015-12-31","12.5351"
"600110","2016-03-31","9.9328"
"600110","2016-06-30","27.0944"
"600110","2016-09-30","24.8959"
"600110","2016-12-31","25.1092"
"600110","2017-03-31","26.9603"
"600110","2017-06-30","42.6929"
"600110","2017-09-30","17.1732"
"600110","2017-12-31","16.4906"
"600110","2018-03-31","14.2600"
"600110","2018-06-30","13.1465"
"600110","2018-09-30","12.5700"
"600110","2018-12-31","16.1719"
"600110","2019-03-31","12.1500"
"600110","2019-06-30","11.3528"
"600110","2019-09-30","11.5700"
"600110","2019-12-31","13.0867"
"600111","2009-03-31","2.1070"
"600111","2009-06-30","64.5756"
"600111","2009-09-30","13.6888"
"600111","2009-12-31","64.5175"
"600111","2010-03-31","16.5989"
"600111","2010-06-30","76.6065"
"600111","2010-09-30","20.3272"
"600111","2010-12-31","68.6856"
"600111","2011-03-31","17.7740"
"600111","2011-06-30","67.2474"
"600111","2011-09-30","15.1096"
"600111","2011-12-31","66.4177"
"600111","2012-03-31","15.2054"
"600111","2012-06-30","66.4227"
"600111","2012-09-30","13.8940"
"600111","2012-12-31","56.5056"
"600111","2013-03-31","12.7049"
"600111","2013-06-30","54.5163"
"600111","2013-09-30","52.2638"
"600111","2013-12-31","53.9088"
"600111","2014-03-31","51.2933"
"600111","2014-06-30","53.2609"
"600111","2014-09-30","50.7741"
"600111","2014-12-31","52.5814"
"600111","2015-03-31","50.9090"
"600111","2015-06-30","52.3464"
"600111","2015-09-30","60.3265"
"600111","2015-12-31","57.9674"
"600111","2016-03-31","56.5560"
"600111","2016-06-30","57.2771"
"600111","2016-09-30","55.5215"
"600111","2016-12-31","56.7443"
"600111","2017-03-31","55.4012"
"600111","2017-06-30","57.0002"
"600111","2017-09-30","52.3204"
"600111","2017-12-31","52.5891"
"600111","2018-03-31","50.7644"
"600111","2018-06-30","52.2614"
"600111","2018-09-30","51.3196"
"600111","2018-12-31","52.0677"
"600111","2019-03-31","51.0526"
"600111","2019-06-30","52.5855"
"600111","2019-09-30","51.7161"
"600111","2019-12-31","53.4975"
"600112","2009-03-31","44.9490"
"600112","2009-06-30","45.4162"
"600112","2009-09-30","44.1170"
"600112","2009-12-31","60.7291"
"600112","2010-03-31","48.3270"
"600112","2010-06-30","51.9066"
"600112","2010-09-30","41.4870"
"600112","2010-12-31","44.4299"
"600112","2011-03-31","42.7050"
"600112","2011-06-30","43.3363"
"600112","2011-09-30","41.8900"
"600112","2011-12-31","41.5169"
"600112","2012-03-31","42.8490"
"600112","2012-06-30","49.0801"
"600112","2012-09-30","45.7230"
"600112","2012-12-31","45.2970"
"600112","2013-03-31","40.5620"
"600112","2013-06-30","39.9374"
"600112","2013-09-30","37.5005"
"600112","2013-12-31","39.0985"
"600112","2014-03-31","35.4800"
"600112","2014-06-30","32.2628"
"600112","2014-09-30","30.9779"
"600112","2014-12-31","26.9452"
"600112","2015-03-31","20.8500"
"600112","2015-06-30","25.0434"
"600112","2015-09-30","28.1900"
"600112","2015-12-31","28.8283"
"600112","2016-03-31","25.5993"
"600112","2016-06-30","26.5579"
"600112","2016-09-30","25.4200"
"600112","2016-12-31","27.2129"
"600112","2017-03-31","24.7712"
"600112","2017-06-30","21.5900"
"600112","2017-09-30","21.5900"
"600112","2017-12-31","21.9900"
"600112","2018-03-31","21.5900"
"600112","2018-06-30","21.4900"
"600112","2018-09-30","18.3400"
"600112","2018-12-31","19.4300"
"600112","2019-03-31","18.3400"
"600112","2019-06-30","18.3400"
"600112","2019-09-30","18.3400"
"600112","2019-12-31","18.3400"
"600113","2009-03-31","56.1380"
"600113","2009-06-30","53.4978"
"600113","2009-09-30","53.2030"
"600113","2009-12-31","58.1828"
"600113","2010-03-31","55.2440"
"600113","2010-06-30","55.0991"
"600113","2010-09-30","53.6600"
"600113","2010-12-31","49.4300"
"600113","2011-03-31","49.4100"
"600113","2011-06-30","51.1524"
"600113","2011-09-30","49.2860"
"600113","2011-12-31","49.3010"
"600113","2012-03-31","51.6400"
"600113","2012-06-30","50.9673"
"600113","2012-09-30","49.7010"
