Stkcd,Trdmnt,SUE
600460,2016-06,-.87419266
600460,2016-09,-.64941943
600460,2016-12,1.3370017
600460,2017-03,1.2504196
600460,2017-06,2.6588833
600460,2017-09,2.7133241
600460,2017-12,1.8598629
600460,2018-03,-.048364077
600460,2018-06,.11434235
600460,2018-09,.40539807
600460,2018-12,-.23950867
600460,2019-03,-.42305189
600460,2019-06,-1.9572035
600460,2019-09,-3.2367189
600460,2019-12,-3.6114085
600461,2010-03,
600461,2010-06,.20309392
600461,2010-09,.5822745
600461,2010-12,.74704641
600461,2011-03,
600461,2011-06,6.5414562
600461,2011-09,5.9185591
600461,2011-12,2.4114859
600461,2012-03,-.033960998
600461,2012-06,.0027734721
600461,2012-09,-.40807641
600461,2012-12,-.22728857
600461,2013-03,-.11701526
600461,2013-06,-.096970633
600461,2013-09,-.37280482
600461,2013-12,-.17395747
600461,2014-03,.24402297
600461,2014-06,.48705149
600461,2014-09,1.181558
600461,2014-12,1.5712061
600461,2015-03,.61607337
600461,2015-06,.89180481
600461,2015-09,1.2715183
600461,2015-12,.91712791
600461,2016-03,.028387606
600461,2016-06,.18029708
600461,2016-09,1.0018271
600461,2016-12,.35861301
600461,2017-03,.012410255
600461,2017-06,.19669512
600461,2017-09,.075800315
600461,2017-12,.88184524
600461,2018-03,.56107074
600461,2018-06,.71265697
600461,2018-09,.59465599
600461,2018-12,1.203375
600461,2019-03,.41003573
600461,2019-06,.89885455
600461,2019-09,1.3306218
600461,2019-12,1.5985969
600462,2010-03,.68166941
600462,2010-06,1.154175
600462,2010-09,1.4319475
600462,2010-12,2.3529727
600462,2011-03,.090897098
600462,2011-06,.028602634
600462,2011-09,
600462,2011-12,-.32248932
600462,2012-03,-.49565595
600462,2012-06,.009213753
600462,2012-09,
600462,2012-12,.32221955
600462,2013-03,.25871354
600462,2013-06,-.29746428
600462,2013-09,-.94105846
600462,2013-12,-3.3320436
600462,2014-03,.075239278
600462,2014-06,.33342221
600462,2014-09,.8871823
600462,2014-12,2.7750783
600462,2015-03,.081880562
600462,2015-06,-.15315539
600462,2015-09,-.43862289
600462,2015-12,-.50661832
600462,2016-03,.29542312
600462,2016-06,1.5553435
600462,2016-09,2.5075977
600462,2016-12,2.7663252
600462,2017-03,.11402255
600462,2017-06,.084428541
600462,2017-09,.094183847
600462,2017-12,.21589242
600462,2018-03,-.10957148
600462,2018-06,-1.5993953
600462,2018-09,-4.3911262
600462,2018-12,-36.965736
600462,2019-03,-.073251359
600462,2019-06,-.10826726
600462,2019-09,-.057208866
600462,2019-12,2.4657183
600463,2010-03,
600463,2010-06,.46204749
600463,2010-09,.81639516
600463,2010-12,-.05516522
600463,2011-03,-.28699288
600463,2011-06,.18806991
600463,2011-09,.7636202
600463,2011-12,.68598026
600463,2012-03,.37539533
600463,2012-06,.0078040506
600463,2012-09,-.87863946
600463,2012-12,.0031690011
600463,2013-03,.18170869
600463,2013-06,.074685715
600463,2013-09,-.56797737
600463,2013-12,-.027150543
600463,2014-03,-.74520588
600463,2014-06,-.69705153
600463,2014-09,-.87599975
600463,2014-12,-1.4697983
600463,2015-03,-.31913897
600463,2015-06,-.78152883
600463,2015-09,-.65694892
600463,2015-12,-1.2632482
600463,2016-03,-.44337648
600463,2016-06,.78248203
600463,2016-09,.51337802
600463,2016-12,-.0092287166
600463,2017-03,.81680304
600463,2017-06,5.5331664
600463,2017-09,1.8004283
600463,2017-12,-.0087823132
600463,2018-03,-.098913901
600463,2018-06,-3.0152879
600463,2018-09,-2.6547279
600463,2018-12,-.52204835
600463,2019-03,-.50633508
600463,2019-06,-.86456907
600463,2019-09,-1.0368443
600463,2019-12,-1.850745
600466,2010-03,-.43294549
600466,2010-06,-.020067059
600466,2010-09,-.17971614
600466,2010-12,1.3450078
600466,2011-03,-.7043314
600466,2011-06,-.89696342
600466,2011-09,-1.3700272
600466,2011-12,-1.5708733
600466,2012-03,.20884904
600466,2012-06,-.059850864
600466,2012-09,.13225946
600466,2012-12,-.56666517
600466,2013-03,-.31511459
600466,2013-06,-1.313283
600466,2013-09,-2.1276183
600466,2013-12,-1.9444567
600466,2014-03,.33385104
600466,2014-06,-109.20435
600466,2014-09,-4.2626691
600466,2014-12,5.5482612
600466,2015-03,-.16778557
600466,2015-06,.10095331
600466,2015-09,1.0990427
600466,2015-12,-.19251603
600466,2016-03,-.026314661
600466,2016-06,.53304839
600466,2016-09,.36519924
600466,2016-12,-.080866799
600466,2017-03,.46405682
600466,2017-06,.55197346
600466,2017-09,.80207306
600466,2017-12,1.2697746
600466,2018-03,.32470086
600466,2018-06,.75786793
600466,2018-09,1.6942462
600466,2018-12,2.5124311
600466,2019-03,.25676048
600466,2019-06,.7930547
600466,2019-09,1.7484043
600466,2019-12,1.0582248
600467,2010-03,.083717659
600467,2010-06,.096687503
600467,2010-09,.12658216
600467,2010-12,2.1513944
600467,2011-03,.029395768
600467,2011-06,.50665051
600467,2011-09,.66426009
600467,2011-12,1.6470779
600467,2012-03,.012466984
600467,2012-06,.37707272
600467,2012-09,.47479191
600467,2012-12,-.037887283
600467,2013-03,.018856324
600467,2013-06,-.69192344
600467,2013-09,-.96486074
600467,2013-12,-1.7263722
600467,2014-03,-.27162489
600467,2014-06,-.60031736
600467,2014-09,-.69358945
600467,2014-12,-1.1322658
600467,2015-03,-.20930356
600467,2015-06,.27848965
600467,2015-09,.095201284
600467,2015-12,-.11922589
600467,2016-03,-.29733142
600467,2016-06,.22088648
600467,2016-09,.99516654
600467,2016-12,2.2916505
600467,2017-03,.20571968
600467,2017-06,-.16985583
600467,2017-09,-.27961498
600467,2017-12,.2853778
600467,2018-03,.25330594
600467,2018-06,-.26238683
600467,2018-09,1.3419924
600467,2018-12,.75533366
600467,2019-03,-.13435404
600467,2019-06,.2039884
600467,2019-09,-.094417997
600467,2019-12,-1.7483227
600468,2010-03,.14127547
600468,2010-06,1.9561493
600468,2010-09,.33895966
600468,2010-12,-.90391254
600468,2011-03,1.0999781
600468,2011-06,.083845444
600468,2011-09,1.9507474
600468,2011-12,.47936383
600468,2012-03,.28112695
600468,2012-06,-.73004723
600468,2012-09,-1.3181382
600468,2012-12,.76678342
600468,2013-03,-1.6475475
600468,2013-06,-.47262818
600468,2013-09,-.10102198
600468,2013-12,1.8123865
600468,2014-03,.51707053
600468,2014-06,.82212973
600468,2014-09,.80837464
600468,2014-12,-.4724682
600468,2015-03,.63054413
600468,2015-06,1.6729584
600468,2015-09,1.3586267
600468,2015-12,-.97038192
600468,2016-03,-.60731214
600468,2016-06,-1.4791745
600468,2016-09,-2.7613347
600468,2016-12,.051436994
600468,2017-03,1.0678889
600468,2017-06,1.9824517
600468,2017-09,2.8846889
600468,2017-12,3.115885
600468,2018-03,-.22523685
600468,2018-06,-.13138397
600468,2018-09,-.29015014
600468,2018-12,-1.6683154
600468,2019-03,.13489847
600468,2019-06,-.41284138
600468,2019-09,-.0090407524
600468,2019-12,1.5809212
600469,2010-03,.42745987
600469,2010-06,-.27417621
600469,2010-09,-1.1275201
600469,2010-12,-1.2727007
600469,2011-03,.09425284
600469,2011-06,.58589214
600469,2011-09,1.225135
600469,2011-12,1.0815537
600469,2012-03,.014949028
600469,2012-06,.46463826
600469,2012-09,.23219982
600469,2012-12,.74355435
600469,2013-03,-.091801509
600469,2013-06,.070067622
600469,2013-09,.51665151
600469,2013-12,.46470279
600469,2014-03,.3300232
600469,2014-06,.042067058
600469,2014-09,.46036282
600469,2014-12,.1885709
600469,2015-03,-.45153084
600469,2015-06,-.36568081
600469,2015-09,-.96071285
600469,2015-12,-.84541565
600469,2016-03,-.21652435
600469,2016-06,-.24312989
600469,2016-09,-.35885492
600469,2016-12,-1.437373
600469,2017-03,-2.2124405
600469,2017-06,-2.1294162
600469,2017-09,-2.7367568
600469,2017-12,-3.5589797
600469,2018-03,.078058742
600469,2018-06,.13808829
600469,2018-09,.99026203
600469,2018-12,2.7370496
600469,2019-03,.91291177
600469,2019-06,1.1064744
600469,2019-09,.87423402
600469,2019-12,.8576448
600470,2010-03,.58955026
600470,2010-06,.83970553
600470,2010-09,1.1805835
600470,2010-12,1.2344991
600470,2011-03,.14882222
600470,2011-06,1.0991677
600470,2011-09,2.3981173
600470,2011-12,1.9992728
600470,2012-03,-.22490105
600470,2012-06,-.85437405
600470,2012-09,-1.8205969
600470,2012-12,-1.9907897
600470,2013-03,-.10317543
600470,2013-06,-.47041467
600470,2013-09,-.87741596
600470,2013-12,-1.6106204
600470,2014-03,-1.8208959
600470,2014-06,-2.9885535
600470,2014-09,-3.1280923
600470,2014-12,-4.2545295
600470,2015-03,.13322815
600470,2015-06,1.370865
600470,2015-09,2.7827468
600470,2015-12,3.1585424
600470,2016-03,-.16484186
600470,2016-06,-.66811323
600470,2016-09,-1.6930534
600470,2016-12,-2.1209128
600470,2017-03,.14304563
600470,2017-06,.2179758
600470,2017-09,.82203132
600470,2017-12,2.7471938
600470,2018-03,-.10223433
600470,2018-06,.27274537
600470,2018-09,.31417179
600470,2018-12,-10.688204
600470,2019-03,-.11304358
600470,2019-06,-.079664849
600470,2019-09,-.32979402
600470,2019-12,.71798211
600475,2010-03,.25573108
600475,2010-06,.66694248
600475,2010-09,.71329457
600475,2010-12,1.1042619
600475,2011-03,-.07210248
600475,2011-06,-.01495022
600475,2011-09,.2335508
600475,2011-12,-.28669122
600475,2012-03,-.072447971
600475,2012-06,-.11676015
600475,2012-09,-.62868756
600475,2012-12,-1.2489755
600475,2013-03,-.2120939
600475,2013-06,-.59543359
600475,2013-09,-1.3085569
600475,2013-12,-.29385218
600475,2014-03,.55749708
600475,2014-06,.64103436
600475,2014-09,1.9569802
600475,2014-12,-.19903861
600475,2015-03,-.026876351
600475,2015-06,-.0018257841
600475,2015-09,-.14541686
600475,2015-12,2.6449475
600475,2016-03,-.10612504
600475,2016-06,-.10943965
600475,2016-09,-.056097906
600475,2016-12,23.733614
600475,2017-03,.49703571
600475,2017-06,.89895117
600475,2017-09,1.0574874
600475,2017-12,-1.4244756
600475,2018-03,.10461123
600475,2018-06,.18427622
600475,2018-09,.29978716
600475,2018-12,-.17048237
600475,2019-03,.12752008
600475,2019-06,.18479063
600475,2019-09,-.15127192
600475,2019-12,1.2334032
600476,2010-03,-.052196562
600476,2010-06,-.016068155
600476,2010-09,-.11578222
600476,2010-12,-1.3652126
600476,2011-03,.0165589
600476,2011-06,.37262133
600476,2011-09,1.0006267
600476,2011-12,.76874864
600476,2012-03,.023524312
600476,2012-06,-.19079405
600476,2012-09,-.44822657
600476,2012-12,-.018834751
600476,2013-03,-.337984
600476,2013-06,-1.2497087
600476,2013-09,-1.9713668
600476,2013-12,-5.8837562
600476,2014-03,-.084118098
600476,2014-06,-.046662901
600476,2014-09,.00061638292
600476,2014-12,.97055215
600476,2015-03,.041478675
600476,2015-06,.30047065
600476,2015-09,.17795779
600476,2015-12,.11975584
600476,2016-03,-.054451413
600476,2016-06,.12952025
600476,2016-09,.523467
600476,2016-12,.66918474
600476,2017-03,.43772751
600476,2017-06,.42721882
600476,2017-09,.60085362
600476,2017-12,1.7506367
600476,2018-03,-1.1543169e-10
600476,2018-06,-.37607038
600476,2018-09,-1.5127567
600476,2018-12,-.024731889
600476,2019-03,.40976217
600476,2019-06,-1.2726443
600476,2019-09,-2.1644523e-08
600476,2019-12,-9.9466839
600477,2010-03,.21071325
600477,2010-06,-.054713894
600477,2010-09,-.65696675
600477,2010-12,-.69350111
600477,2011-03,.028190482
600477,2011-06,-.44258901
600477,2011-09,-.024070309
600477,2011-12,-.9245311
600477,2012-03,-.035750046
600477,2012-06,-.24869329
600477,2012-09,-1.1695518
600477,2012-12,-6.5511718
600477,2013-03,-.22821428
600477,2013-06,-.20642947
600477,2013-09,-.16054967
600477,2013-12,3.141109
600477,2014-03,.023718592
600477,2014-06,.26619899
600477,2014-09,.71314991
600477,2014-12,.13623776
600477,2015-03,.51118392
600477,2015-06,1.5669814
600477,2015-09,4.5963335
600477,2015-12,1.8549354
600477,2016-03,.62161237
600477,2016-06,4.2568045
600477,2016-09,2.4684846
600477,2016-12,3.1725357
600477,2017-03,.60307086
600477,2017-06,1.0459363
600477,2017-09,1.70561
600477,2017-12,1.9476603
600477,2018-03,.0063347709
600477,2018-06,-.065013699
600477,2018-09,-.54186416
600477,2018-12,-1.0455955
600477,2019-03,-.14664434
600477,2019-06,-.6492399
600477,2019-09,-.58879572
600477,2019-12,-.97624844
600478,2010-03,-.037655234
600478,2010-06,.39085278
600478,2010-09,.38231024
600478,2010-12,.43250829
600478,2011-03,-2.9607141
600478,2011-06,-1.1519361
600478,2011-09,-4.5196486
600478,2011-12,-3.6185677
600478,2012-03,-1.4053766
600478,2012-06,-1.4325844
600478,2012-09,-.85637242
600478,2012-12,-3.9623423
600478,2013-03,-.28848794
600478,2013-06,-1.0140505
600478,2013-09,-.94191867
600478,2013-12,1.3264016
600478,2014-03,1.3451753
600478,2014-06,.93117738
600478,2014-09,-.13263163
600478,2014-12,-1.9153436
600478,2015-03,-.95580286
600478,2015-06,-1.7436739
600478,2015-09,-2.0152166
600478,2015-12,-.23897544
600478,2016-03,-.33336198
600478,2016-06,-.46446574
600478,2016-09,-1.3136085
600478,2016-12,-3.8794415
600478,2017-03,.2411036
600478,2017-06,.011841248
600478,2017-09,.97638112
600478,2017-12,1.984645
600478,2018-03,.15917434
600478,2018-06,.91385615
600478,2018-09,.84068561
600478,2018-12,-.59225702
600478,2019-03,-.62858212
600478,2019-06,-2.4855564
600478,2019-09,-3.6109509
600478,2019-12,-3.0264139
600479,2010-03,-.046068959
600479,2010-06,-.23752384
600479,2010-09,-.83603758
600479,2010-12,-1.8421737
600479,2011-03,-.31527165
600479,2011-06,-.0020730302
600479,2011-09,.13844879
600479,2011-12,1.0203222
600479,2012-03,.16695569
600479,2012-06,.46138018
600479,2012-09,.57927096
600479,2012-12,.76609576
600479,2013-03,-.111506
600479,2013-06,-.40806827
600479,2013-09,-.26338089
600479,2013-12,.2427672
600479,2014-03,-.081375524
600479,2014-06,-.28950778
600479,2014-09,-.35813239
600479,2014-12,-.78182971
600479,2015-03,-.01786813
600479,2015-06,-.14261511
600479,2015-09,-.35240775
600479,2015-12,-.32967594
600479,2016-03,.10030597
600479,2016-06,.1775936
600479,2016-09,.67349935
600479,2016-12,2.1503263
600479,2017-03,.20615965
600479,2017-06,.12247559
600479,2017-09,.66833836
600479,2017-12,.98970217
600479,2018-03,.031344835
600479,2018-06,.30920312
600479,2018-09,.54246604
600479,2018-12,.70112973
600479,2019-03,.18287362
600479,2019-06,.43511316
600479,2019-09,.70651114
600479,2019-12,.71406716
600480,2010-03,.61834526
600480,2010-06,1.3079792
600480,2010-09,1.6209437
600480,2010-12,.92930752
600480,2011-03,.036582246
600480,2011-06,-.36181346
600480,2011-09,-.82702589
600480,2011-12,-.96889746
600480,2012-03,-.59260726
600480,2012-06,-.53871137
600480,2012-09,-.73485333
600480,2012-12,-1.0303437
600480,2013-03,.012188599
600480,2013-06,-.25190294
600480,2013-09,-.2325398
600480,2013-12,.21337333
600480,2014-03,.18711197
600480,2014-06,.92879885
600480,2014-09,.89911675
600480,2014-12,.23439734
600480,2015-03,.10091251
600480,2015-06,.42725301
600480,2015-09,.24401379
600480,2015-12,.12606862
600480,2016-03,.70339757
600480,2016-06,1.287917
600480,2016-09,1.4002087
600480,2016-12,1.4705751
600480,2017-03,.58712935
600480,2017-06,1.9836478
600480,2017-09,1.9833502
600480,2017-12,1.4143052
600480,2018-03,-.44235069
600480,2018-06,-.968499
600480,2018-09,-1.1592625
600480,2018-12,-.90495622
600480,2019-03,-.25473928
600480,2019-06,-2.3449783
600480,2019-09,-2.2912865
600480,2019-12,-2.2351673
600481,2010-03,.44477829
600481,2010-06,-.50140333
600481,2010-09,-1.6246474
600481,2010-12,-1.0894766
600481,2011-03,-.16809894
600481,2011-06,-.19804879
600481,2011-09,.11432257
600481,2011-12,-.63636804
600481,2012-03,-.23742498
600481,2012-06,-.31925386
600481,2012-09,.29070514
600481,2012-12,.83516294
600481,2013-03,.1792179
600481,2013-06,1.259032
600481,2013-09,2.797142
600481,2013-12,2.8807516
600481,2014-03,.13605125
600481,2014-06,.019673148
600481,2014-09,-.55188751
600481,2014-12,-1.420019
600481,2015-03,-.049286123
600481,2015-06,.27400953
600481,2015-09,-.30806959
600481,2015-12,-.77229273
600481,2016-03,-.26474714
600481,2016-06,-1.6137333
600481,2016-09,-.83322102
600481,2016-12,-1.0929891
600481,2017-03,-.71698588
600481,2017-06,-.53752452
600481,2017-09,-1.3811253
600481,2017-12,-.87356049
600481,2018-03,-.064384043
600481,2018-06,1.0891534
600481,2018-09,2.6515427
600481,2018-12,3.983005
600481,2019-03,.063336104
600481,2019-06,-.11861776
600481,2019-09,-.32181773
600481,2019-12,-.59090686
600482,2010-03,.10245838
600482,2010-06,.1717156
600482,2010-09,.19060731
600482,2010-12,.044230696
600482,2011-03,-.039587621
600482,2011-06,.055504646
600482,2011-09,-.32609874
600482,2011-12,.87259537
600482,2012-03,.27820772
600482,2012-06,1.0259547
600482,2012-09,1.0895106
600482,2012-12,1.6849082
600482,2013-03,.019256724
600482,2013-06,.22809227
600482,2013-09,1.3368667
600482,2013-12,.32660621
600482,2014-03,.4597764
600482,2014-06,.39205259
600482,2014-09,.54694098
600482,2014-12,.88700551
600482,2015-03,.1002872
600482,2015-06,1.0411152
600482,2015-09,1.0860859
600482,2015-12,.85870475
600482,2016-03,3.5642147
600482,2016-06,3.9730918
600482,2016-09,4.3343272
600482,2016-12,4.4009676
600482,2017-03,.036319748
600482,2017-06,.69266009
600482,2017-09,.91176343
600482,2017-12,.89879727
600482,2018-03,-.11426871
600482,2018-06,.23815922
600482,2018-09,-.013264826
600482,2018-12,-.37064898
600482,2019-03,-.07647299
600482,2019-06,-.4871448
600482,2019-09,-.4645966
600482,2019-12,-1.0639507
600483,2010-03,.35120592
600483,2010-06,1.1836281
600483,2010-09,-.5083912
600483,2010-12,3.2927136
600483,2011-03,.42543727
600483,2011-06,1.247614
600483,2011-09,2.9009125
600483,2011-12,2.8838937
600483,2012-03,-.47010702
600483,2012-06,-.54894221
600483,2012-09,-.85280806
600483,2012-12,-2.0583518
600483,2013-03,-.12735654
600483,2013-06,-.28248134
600483,2013-09,23.904947
600483,2013-12,4.2236228
600483,2014-03,.0079200082
600483,2014-06,1.235518
600483,2014-09,.188906
600483,2014-12,.23435923
600483,2015-03,.3241547
600483,2015-06,.06088059
600483,2015-09,.53846169
600483,2015-12,.90952021
600483,2016-03,.11745512
600483,2016-06,.14245111
600483,2016-09,.031065963
600483,2016-12,-.14529227
600483,2017-03,-.022864569
600483,2017-06,-.46723217
600483,2017-09,-.65589958
600483,2017-12,-.57326567
600483,2018-03,.22364059
600483,2018-06,.4899013
600483,2018-09,.89301318
600483,2018-12,.7519632
600483,2019-03,-.068878211
600483,2019-06,.22331934
600483,2019-09,.45188671
600483,2019-12,.31873187
600486,2010-03,-.0062035853
600486,2010-06,-.45858017
600486,2010-09,-.5607481
600486,2010-12,-.82014203
600486,2011-03,-.21385324
600486,2011-06,-.29874891
600486,2011-09,-.092116617
600486,2011-12,.8411876
600486,2012-03,.44040748
600486,2012-06,.62788147
600486,2012-09,.92420024
600486,2012-12,1.5767958
600486,2013-03,.89687258
600486,2013-06,2.2883918
600486,2013-09,2.6021807
600486,2013-12,2.5080113
600486,2014-03,.11911135
600486,2014-06,.31475422
600486,2014-09,.31637558
600486,2014-12,.44724539
600486,2015-03,.055883694
600486,2015-06,-.062985256
600486,2015-09,-.072064988
600486,2015-12,-.052316017
600486,2016-03,-.21123704
600486,2016-06,-.4368431
600486,2016-09,-.42923826
600486,2016-12,-.33620679
600486,2017-03,.19740996
600486,2017-06,.38598517
600486,2017-09,1.0145255
600486,2017-12,1.3216219
600486,2018-03,.97138697
600486,2018-06,2.576211
600486,2018-09,2.7841229
600486,2018-12,2.0436485
600486,2019-03,.16722955
600486,2019-06,.11433372
600486,2019-09,.040540993
600486,2019-12,-.34896845
600487,2010-03,.33671901
600487,2010-06,1.0866169
600487,2010-09,.16285208
600487,2010-12,.79403973
600487,2011-03,-.13652283
600487,2011-06,-.56956345
600487,2011-09,.39599729
600487,2011-12,-.10057107
600487,2012-03,.063421607
600487,2012-06,.97948909
600487,2012-09,.68778855
600487,2012-12,.37277302
600487,2013-03,-.10529586
600487,2013-06,-1.2981427
600487,2013-09,-.74661714
600487,2013-12,-.27896753
600487,2014-03,-.027766272
600487,2014-06,.13231009
600487,2014-09,.39418328
600487,2014-12,.64754951
600487,2015-03,.2554954
600487,2015-06,.58798856
600487,2015-09,2.2282488
600487,2015-12,2.1418262
600487,2016-03,.3523694
600487,2016-06,1.4488127
600487,2016-09,3.782867
600487,2016-12,1.8897103
600487,2017-03,.34499887
600487,2017-06,.94486427
600487,2017-09,1.7265385
600487,2017-12,1.5889391
600487,2018-03,.3214294
600487,2018-06,.6296196
600487,2018-09,.68596077
600487,2018-12,.63252431
600487,2019-03,-.051653139
600487,2019-06,-.61572611
600487,2019-09,-1.3806138
600487,2019-12,-1.6255019
600488,2010-03,.14060783
600488,2010-06,.22351463
600488,2010-09,.54366571
600488,2010-12,1.210385
600488,2011-03,.15952925
600488,2011-06,.15296242
600488,2011-09,.13689502
600488,2011-12,-.20310497
600488,2012-03,-.098188445
600488,2012-06,-.027736137
600488,2012-09,.36420369
600488,2012-12,.41404176
600488,2013-03,.17397906
600488,2013-06,-.26597083
600488,2013-09,-.88185775
600488,2013-12,-1.8712745
600488,2014-03,-.64533496
600488,2014-06,-.43103507
600488,2014-09,-.17836405
600488,2014-12,.9514339
600488,2015-03,.67138523
600488,2015-06,1.6774436
600488,2015-09,1.6074289
600488,2015-12,.49113268
600488,2016-03,.051502932
600488,2016-06,-.26974666
600488,2016-09,-.20694724
600488,2016-12,-.72500974
600488,2017-03,-.19848792
600488,2017-06,-.16542125
600488,2017-09,-.1655556
600488,2017-12,1.5425996
600488,2018-03,.57465976
600488,2018-06,1.5287721
600488,2018-09,1.8821807
600488,2018-12,1.5131006
600488,2019-03,.25712568
600488,2019-06,.34564123
600488,2019-09,-.0094554005
600488,2019-12,-.12531985
600489,2010-03,.88390708
600489,2010-06,2.2689726
600489,2010-09,3.176482
600489,2010-12,2.6509774
600489,2011-03,.32758668
600489,2011-06,.92314494
600489,2011-09,1.8210841
600489,2011-12,1.4870714
600489,2012-03,.21782769
600489,2012-06,.064048551
600489,2012-09,-.36534134
600489,2012-12,-.225298
600489,2013-03,-.072656333
600489,2013-06,-.51421058
600489,2013-09,-1.0013419
600489,2013-12,-2.3018384
600489,2014-03,-.59257108
600489,2014-06,-.64988524
600489,2014-09,-.63171268
600489,2014-12,-.80093706
600489,2015-03,-.54081607
600489,2015-06,-.89479011
600489,2015-09,-1.2816122
600489,2015-12,.26785165
600489,2016-03,.34962484
600489,2016-06,1.0951226
600489,2016-09,2.7778971
600489,2016-12,1.6489635
600489,2017-03,.15571636
600489,2017-06,.72403568
600489,2017-09,-.032903377
600489,2017-12,-.13244024
600489,2018-03,-.33693588
600489,2018-06,-1.32199
600489,2018-09,-1.5956416
600489,2018-12,-1.2101494
600489,2019-03,-.0026095549
600489,2019-06,-.36641577
600489,2019-09,.043349609
600489,2019-12,1.0601428
600490,2010-03,.10948288
600490,2010-06,.24193874
600490,2010-09,.51292837
600490,2010-12,2.9746175
600490,2011-03,.13506737
600490,2011-06,.15064427
600490,2011-09,.29358169
600490,2011-12,-1.0354692
600490,2012-03,
600490,2012-06,.43706954
600490,2012-09,3.9730546
600490,2012-12,5.7100472
600490,2013-03,
600490,2013-06,.64725477
600490,2013-09,-.25562018
600490,2013-12,-.82496721
600490,2014-03,.15153201
600490,2014-06,.068270601
600490,2014-09,.14478458
600490,2014-12,-.77189118
600490,2015-03,-1.1298966
600490,2015-06,.068156108
600490,2015-09,-.76121408
600490,2015-12,-1.7126231
600490,2016-03,.93912381
600490,2016-06,-2.5479116
600490,2016-09,-.17063408
600490,2016-12,.76122624
600490,2017-03,4.8892078
600490,2017-06,
600490,2017-09,4.037312
600490,2017-12,3.582721
600490,2018-03,-.53583485
600490,2018-06,
600490,2018-09,1.366709
600490,2018-12,-1.3956025
600490,2019-03,-.14460509
600490,2019-06,-1.6684355
600490,2019-09,-2.6571932
600490,2019-12,-.88381523
600491,2010-03,-.051422711
600491,2010-06,.2741808
600491,2010-09,-.14503756
600491,2010-12,2.5071342
600491,2011-03,.30078194
600491,2011-06,.36500028
600491,2011-09,1.3379041
600491,2011-12,1.9794948
600491,2012-03,3.8955739
600491,2012-06,-1.2559464
600491,2012-09,-1.1824647
600491,2012-12,-1.949254
600491,2013-03,-2.5861042
600491,2013-06,.49967605
600491,2013-09,.42091057
600491,2013-12,1.0813825
600491,2014-03,.014481017
600491,2014-06,-.11223628
600491,2014-09,.07232751
600491,2014-12,-.38873428
600491,2015-03,-.2090133
600491,2015-06,-.033862643
600491,2015-09,-.23157023
600491,2015-12,-.30610865
600491,2016-03,.72952682
600491,2016-06,.92886019
600491,2016-09,1.3490113
600491,2016-12,2.8518765
600491,2017-03,.67677104
600491,2017-06,1.5005558
600491,2017-09,2.1793275
600491,2017-12,2.3327739
600491,2018-03,.75078875
600491,2018-06,1.4981042
600491,2018-09,1.9371047
600491,2018-12,1.0525838
600491,2019-03,.1832667
600491,2019-06,.068256624
600491,2019-09,.09157151
600491,2019-12,1.3953781
600493,2010-03,1.2282802
600493,2010-06,3.1381571
600493,2010-09,3.6719477
600493,2010-12,3.4328372
600493,2011-03,.15727443
600493,2011-06,-1.4155421
600493,2011-09,-2.6249025
600493,2011-12,-3.5706196
600493,2012-03,-1.3707383
600493,2012-06,-1.1013829
600493,2012-09,-1.3819143
600493,2012-12,-.80144483
600493,2013-03,.8070935
600493,2013-06,1.2559618
600493,2013-09,2.3488896
600493,2013-12,2.322083
600493,2014-03,-.015376189
600493,2014-06,-.019425597
600493,2014-09,.42146498
600493,2014-12,.29293016
600493,2015-03,4.0538793
600493,2015-06,2.8380229
600493,2015-09,1.7509694
600493,2015-12,2.1631296
600493,2016-03,.13258745
600493,2016-06,.31768867
600493,2016-09,1.8266093
600493,2016-12,9.0753937
600493,2017-03,.038474843
600493,2017-06,.27569053
600493,2017-09,.22943813
600493,2017-12,-1.9120009
600493,2018-03,.046944842
600493,2018-06,.625184
600493,2018-09,1.4514198
600493,2018-12,.19044445
600493,2019-03,.21076995
600493,2019-06,-.39783496
600493,2019-09,-1.1540958
600493,2019-12,-.43462104
600495,2010-03,-.33637503
600495,2010-06,.059267484
600495,2010-09,.10013751
600495,2010-12,.53317475
600495,2011-03,1.2889607
600495,2011-06,2.0182118
600495,2011-09,2.1633213
600495,2011-12,4.0234623
600495,2012-03,-.29611033
600495,2012-06,.59984279
600495,2012-09,2.1054885
600495,2012-12,.93633211
600495,2013-03,.094804876
600495,2013-06,-.70953435
600495,2013-09,-1.2960604
600495,2013-12,-1.4692156
600495,2014-03,-.38964024
600495,2014-06,.18065679
600495,2014-09,-.035235982
600495,2014-12,-.9575057
600495,2015-03,.093630001
600495,2015-06,-.34609121
600495,2015-09,.20132282
600495,2015-12,2.2404723
600495,2016-03,-.032418262
600495,2016-06,-.87014681
600495,2016-09,-2.7736142
600495,2016-12,-3.1391506
600495,2017-03,-.40198064
600495,2017-06,.090344772
600495,2017-09,1.2513553
600495,2017-12,.55743891
600495,2018-03,-.45982876
600495,2018-06,.069068559
600495,2018-09,-.25248373
600495,2018-12,-.36143479
600495,2019-03,1.5961369
600495,2019-06,-1.4143203
600495,2019-09,.51530272
600495,2019-12,2.8864572
600496,2010-03,.10226114
600496,2010-06,.27859071
600496,2010-09,.79044503
600496,2010-12,.57223701
600496,2011-03,.34684899
600496,2011-06,.8164984
